Promedio ponderado del semestre,Asistencia (%),Desarrollo de Tareas (%),tasa_aprobacion,tasa_evaluacion,carga_aprobada,backlog_eval,backlog_aprob,Deuda,deuda_neta,conflicto_trabajo_estudio,trabajo_ordinal,Edad,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",Condición Final,target_deserto,Formas de Pago_Contado,Formas de Pago_Otros,Matrícula al día_Sí,Becario_Sí,Situación laboral_No Trabaja,Situación laboral_Tiempo completo,Facultad_Ciencias Humanas y Educación,Facultad_Ciencias de la Salud,Facultad_Ingeniería y Arquitectura,Facultad_Teología,Orden de solicitud_Segunda Opción,Orden de solicitud_Tercera Opción,Modo de solicitud_Ingreso directo,Modo de solicitud_Ingreso por convenio o beca especial,Modo de solicitud_Ingreso por reingreso,Modo de solicitud_Ingreso por traslado externo,Modo de solicitud_Ingreso por traslado interno,Procedencia_Lima,Procedencia_Provincia,Vivienda_Familiares,Vivienda_Residencia,Necesidades educativas especiales_Sí,Trasladado(a)_Sí,Género_M,Crianza Adventista_Sí,Estado civil_Soltero,Titulación de la madre_Primaria,Titulación de la madre_Secundaria,Titulación de la madre_Sin estudios,Titulación de la madre_Técnica,Titulación del padre_Primaria,Titulación del padre_Secundaria,Titulación del padre_Sin estudios,Titulación del padre_Técnica,Ocupación de la madre_Ama de casa / labores del hogar,Ocupación de la madre_Comerciantes / vendedores,Ocupación de la madre_Desempleado / sin ocupación,Ocupación de la madre_Empleados administrativos / de oficina,Ocupación de la madre_Militares / policías / fuerzas del orden,Ocupación de la madre_Obreros / trabajadores manuales,Ocupación de la madre_Otros / no especificado,Ocupación de la madre_Profesionales y técnicos,Ocupación de la madre_Servicios personales y domésticos,Ocupación del padre_Ama de casa / labores del hogar,Ocupación del padre_Comerciantes / vendedores,Ocupación del padre_Desempleado / sin ocupación,Ocupación del padre_Empleados administrativos / de oficina,Ocupación del padre_Militares / policías / fuerzas del orden,Ocupación del padre_Obreros / trabajadores manuales,Ocupación del padre_Otros / no especificado,Ocupación del padre_Profesionales y técnicos,Ocupación del padre_Servicios personales y domésticos,Edad_scaled,Promedio ponderado del semestre_scaled,Asistencia (%)_scaled,Desarrollo de Tareas (%)_scaled,Deuda_scaled,deuda_neta_scaled,tasa_aprobacion_scaled,tasa_evaluacion_scaled,carga_aprobada_scaled,backlog_eval_scaled,backlog_aprob_scaled,trabajo_ordinal_scaled,conflicto_trabajo_estudio_scaled
15.47,98.0,77.9,0.7142857142857143,0.875,0.625,1,2,679.99,-375.05999999999995,0,0,22,3,5,3,3,5,2,5,1,1,1,1,5,2,Desertó,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,0.662591687041565,1.1565217391304345,-0.10275229357798102,-0.034148525262620855,-0.6256745235890884,0.1904761904761907,-0.7500000000000002,0.2500000000000001,1.0,0.0,0.0,0.0
11.54,81.9,82.5,0.625,1.0,0.625,0,3,925.11,833.94,1,1,20,1,1,4,2,3,3,1,2,4,3,5,5,3,Graduado,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4,-0.29828850855745737,-0.24347826086956498,0.23486238532110112,0.2210492342609656,0.5556730823254667,-0.16666666666666652,0.0,0.2500000000000001,0.0,0.5,1.0,0.25
9.85,82.6,87.1,0.5,0.8,0.4,1,2,2463.69,2020.5900000000001,8,2,21,3,4,2,5,1,5,4,5,1,4,3,3,5,Graduado,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.2,-0.7114914425427874,-0.18260869565217466,0.5724770642201833,1.8228857586074065,1.715181880140609,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,2.0,2.0
15.54,95.2,72.5,0.8,1.0,0.8,0,1,240.11,-1296.88,4,1,22,5,4,2,3,1,5,1,1,5,4,1,5,2,Graduado,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.6797066014669926,0.9130434782608695,-0.49908256880733926,-0.49211356466876965,-1.5264105451640722,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,1.0,1.0
16.47,86.3,75.6,0.75,0.8,0.6,1,1,388.69,203.03,5,1,23,4,5,2,4,5,4,3,1,1,5,1,3,1,Graduado,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2,0.9070904645476771,0.1391304347826082,-0.2715596330275231,-0.33742490968339733,-0.0608066679206475,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,1.0,1.25
12.26,93.9,84.1,0.5,1.0,0.5,0,2,821.68,478.25999999999993,0,0,26,3,3,1,3,1,5,1,1,2,2,4,4,5,Graduado,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.8,-0.12224938875305624,0.8000000000000003,0.3522935779816512,0.11336685719045089,0.20812823826286198,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,0.0,0.0
6.92,90.0,62.9,0.42857142857142855,1.0,0.42857142857142855,0,4,388.0,43.00999999999999,1,1,23,5,1,1,4,1,2,1,4,5,5,3,2,2,Graduado,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2,-1.4278728606356967,0.46086956521739103,-1.203669724770642,-0.33814327805020244,-0.21716667114516952,-0.9523809523809523,0.0,-0.6666666666666666,0.0,1.0,1.0,0.25
11.09,76.7,98.6,0.6,0.8333333333333334,0.5,1,2,1449.98,917.77,10,2,19,2,5,5,5,3,1,2,5,4,5,3,5,2,Graduado,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.6,-0.4083129584352078,-0.6956521739130435,1.4165137614678898,0.7674985164131556,0.6375857124361508,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,2.0,2.5
20.0,100.0,72.8,1.0,0.875,0.875,1,0,1283.49,1122.75,1,1,22,4,1,2,3,4,1,1,2,5,4,5,1,1,Graduado,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.7701711491442544,1.3304347826086953,-0.47706422018348627,0.5941635172981021,0.8378773851080826,1.3333333333333335,-0.7500000000000002,1.4166666666666667,1.0,-1.0,1.0,0.25
9.7,82.9,64.1,0.5,0.8,0.4,1,2,2294.97,1507.33,8,2,21,1,4,1,5,2,5,3,5,5,5,1,5,5,Graduado,0,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.2,-0.7481662591687043,-0.15652173913043455,-1.1155963302752296,1.6472290762199246,1.213661224878653,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,2.0,2.0
10.27,85.1,73.4,0.5714285714285714,0.875,0.5,1,3,996.08,487.47,0,0,25,5,2,1,4,1,4,2,3,1,5,5,1,2,Graduado,0,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6,-0.6088019559902201,0.03478260869565143,-0.4330275229357792,0.2949370646843865,0.2171275860300027,-0.38095238095238093,-0.7500000000000002,-0.33333333333333315,1.0,0.5,0.0,0.0
15.73,64.7,64.6,0.75,1.0,0.75,0,2,567.5,95.49000000000001,10,2,25,1,5,3,1,1,5,1,3,1,4,2,4,5,Desertó,1,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6,0.7261613691931542,-1.7391304347826086,-1.0788990825688076,-0.15126339132335942,-0.16588700004641363,0.3333333333333335,0.0,0.8333333333333334,0.0,0.0,2.0,2.5
7.78,86.1,69.3,0.375,1.0,0.375,0,5,429.76,-347.28,5,1,24,2,5,2,5,1,2,1,1,5,5,1,3,4,Graduado,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.4,-1.21760391198044,0.12173913043478186,-0.7339449541284404,-0.2946663751548656,-0.5985299111057912,-1.1666666666666665,0.0,-0.9166666666666664,0.0,1.5,1.0,1.25
18.23,84.7,65.1,0.875,1.0,0.875,0,1,1518.73,892.26,0,0,25,1,1,1,5,5,1,3,1,1,2,1,1,1,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,1.3374083129584353,0.0,-1.0422018348623856,0.8390750746998991,0.6126591802385658,0.8333333333333335,0.0,1.4166666666666667,0.0,-0.5,0.0,0.0
13.35,98.6,86.8,0.75,0.8,0.6,1,1,743.88,730.95,0,0,19,1,5,3,4,5,3,5,2,2,2,5,1,5,Graduado,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.6,0.14425427872860633,1.2086956521739123,0.5504587155963303,0.03236822104923429,0.4550386820499166,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,0.0,0.0
9.65,84.1,85.8,0.4,0.8333333333333334,0.3333333333333333,1,3,2048.78,1743.0500000000002,0,0,18,2,2,1,1,5,1,1,1,2,3,1,5,2,Desertó,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.8,-0.7603911980440097,-0.052173913043479,0.47706422018348627,1.3909173251710032,1.4439898085562206,-1.0666666666666664,-1.0,-1.111111111111111,1.0,0.5,0.0,0.0
11.71,76.5,71.5,0.5714285714285714,0.875,0.5,1,3,299.87,-219.30999999999995,0,0,17,2,1,1,3,2,2,5,1,2,1,3,3,1,Desertó,1,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-1.0,-0.25672371638141783,-0.7130434782608698,-0.5724770642201833,-0.42989661742199453,-0.4734868564086154,-0.38095238095238093,-0.7500000000000002,-0.33333333333333315,1.0,0.5,0.0,0.0
11.99,91.9,80.1,0.625,1.0,0.625,0,3,3553.43,3470.7,5,1,20,5,5,1,5,5,5,5,1,1,5,1,4,4,Graduado,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.4,-0.1882640586797065,0.6260869565217394,0.05871559633027502,2.9574288659149826,3.1321247890014483,-0.16666666666666652,0.0,0.2500000000000001,0.0,0.5,1.0,1.25
13.28,91.8,73.5,0.6666666666666666,0.75,0.5,1,1,1373.56,1194.1399999999999,2,1,22,5,2,3,4,1,1,1,4,3,5,1,1,2,Graduado,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.12713936430317838,0.6173913043478256,-0.4256880733944952,0.6879366170055491,0.9076345444019122,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,1.0,0.5
9.64,88.1,77.8,0.42857142857142855,0.875,0.375,1,4,1405.63,1198.6200000000001,2,2,24,1,1,1,4,2,4,5,5,1,5,5,2,5,Graduado,0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4,-0.7628361858190708,0.2956521739130427,-0.11009174311926606,0.7213251293583619,0.9120120773005868,-0.9523809523809523,-0.7500000000000002,-0.9166666666666664,1.0,1.0,2.0,0.5
8.75,74.8,86.8,0.5,1.0,0.5,0,4,779.38,572.5699999999999,0,0,18,2,3,5,5,1,4,4,4,4,4,1,1,1,Graduado,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.8,-0.980440097799511,-0.8608695652173918,0.5504587155963303,0.06932775296457094,0.30028116854723064,-0.6666666666666665,0.0,-0.33333333333333315,0.0,1.0,0.0,0.0
9.67,85.8,80.5,0.5,0.8,0.4,1,2,753.57,-598.6899999999999,4,1,16,1,4,5,3,3,3,3,4,1,5,1,1,5,Graduado,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.2,-0.7555012224938875,0.09565217391304298,0.08807339449541306,0.04245661159175863,-0.8441896312075103,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,1.0,1.0
20.0,92.6,75.5,1.0,0.875,0.875,1,0,445.74,-69.41999999999996,0,0,24,1,2,5,4,1,1,4,1,1,1,4,2,4,Graduado,0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.4,1.7701711491442544,0.6869565217391297,-0.27889908256880713,-0.2780293802250887,-0.3270251586000689,1.3333333333333335,-0.7500000000000002,1.4166666666666667,1.0,-1.0,0.0,0.0
15.75,98.2,73.6,0.75,0.8,0.6,1,1,138.17,-970.7100000000002,4,1,25,5,4,3,3,4,5,5,4,4,3,5,1,5,Graduado,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.6,0.7310513447432764,1.173913043478261,-0.4183486238532112,-0.5982446825124152,-1.2077007448157262,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,1.0,1.0
14.36,77.8,100.0,0.8,0.8333333333333334,0.6666666666666666,1,1,74.43,-125.94999999999999,0,0,16,3,1,1,2,2,1,1,2,4,4,1,4,5,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-1.2,0.39119804400977987,-0.6000000000000005,1.5192660550458719,-0.6646052617880084,-0.38226219760945673,0.5333333333333337,-1.0,0.44444444444444436,1.0,-0.5,0.0,0.0
16.13,68.4,70.1,0.8333333333333334,0.8571428571428571,0.7142857142857143,1,1,830.76,547.96,5,1,17,5,5,5,2,5,3,1,1,5,3,2,3,3,Desertó,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.0,0.8239608801955989,-1.417391304347826,-0.6752293577981654,0.12282016845217648,0.2762340514408972,0.666666666666667,-0.8571428571428577,0.6666666666666669,1.0,-0.5,1.0,1.25
9.64,83.9,86.2,0.4,1.0,0.4,0,3,813.3,279.2299999999999,0,0,24,3,5,5,4,1,5,3,2,4,5,1,1,5,Graduado,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4,-0.7628361858190708,-0.0695652173913041,0.5064220183486243,0.1046423254312813,0.013650476471981941,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,0.0,0.0
8.84,86.2,78.0,0.42857142857142855,0.875,0.375,1,4,922.89,785.92,10,2,17,1,5,2,5,3,1,3,3,1,5,4,1,3,Desertó,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.0,-0.9584352078239609,0.13043478260869565,-0.09541284403669704,0.21873796212428817,0.5087514015678016,-0.9523809523809523,-0.7500000000000002,-0.9166666666666664,1.0,1.0,2.0,2.5
10.08,82.0,70.6,0.5,0.8571428571428571,0.42857142857142855,1,3,1459.86,579.4499999999999,0,0,17,3,1,3,2,4,4,4,1,4,5,1,5,2,Desertó,1,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-1.0,-0.6552567237163813,-0.23478260869565243,-0.6385321100917434,0.7777847185349449,0.30700380835590896,-0.6666666666666665,-0.8571428571428577,-0.6666666666666666,1.0,0.5,0.0,0.0
15.15,94.2,62.2,0.7142857142857143,0.875,0.625,1,2,1927.32,1761.25,0,0,28,3,1,3,5,2,1,2,4,5,2,2,3,2,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.2,0.584352078239609,0.8260869565217391,-1.2550458715596327,1.2644636703417975,1.4617735359570847,0.1904761904761907,-0.7500000000000002,0.2500000000000001,1.0,0.0,0.0,0.0
17.18,86.9,59.4,0.8333333333333334,0.8571428571428571,0.7142857142857143,1,1,2945.98,2486.88,0,0,17,3,2,3,5,2,5,3,4,2,3,3,1,4,Desertó,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-1.0,1.080684596577017,0.1913043478260872,-1.4605504587155962,2.325004424732694,2.1708068389180264,0.666666666666667,-0.8571428571428577,0.6666666666666669,1.0,-0.5,0.0,0.0
11.17,94.8,71.3,0.6666666666666666,0.75,0.5,1,1,1535.07,1134.58,0,0,20,3,2,1,4,2,3,1,5,5,5,2,5,5,Graduado,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4,-0.3887530562347188,0.8782608695652169,-0.5871559633027523,0.8560868705167046,0.8494368079186443,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,0.0,0.0
10.09,83.9,79.2,0.5,1.0,0.5,0,4,396.76,-676.76,10,2,17,1,5,1,1,1,5,1,1,3,5,3,5,4,Graduado,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,-0.6528117359413202,-0.0695652173913041,-0.007339449541283987,-0.3290231231325025,-0.9204740047341846,-0.6666666666666665,0.0,-0.33333333333333315,0.0,1.0,2.0,2.5
13.95,100.0,74.4,0.7142857142857143,0.875,0.625,1,2,503.85,-668.7699999999999,0,0,19,2,1,1,5,5,2,1,5,1,5,5,5,3,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.6,0.29095354523227374,1.3304347826086953,-0.35963302752293513,-0.21753027037719538,-0.9126667529796294,0.1904761904761907,-0.7500000000000002,0.2500000000000001,1.0,0.0,0.0,0.0
